product_id,date,daily_sales,region
PROD-0002,2024-05-31,5,Central
PROD-0093,2024-05-31,49,East
PROD-0055,2024-05-31,37,North
PROD-0021,2024-05-31,21,South
PROD-0009,2024-06-01,27,North
PROD-0046,2024-06-01,12,South
PROD-0040,2024-06-01,1,East
PROD-0035,2024-06-01,24,Central
PROD-0064,2024-06-01,19,North
PROD-0089,2024-06-01,22,East
PROD-0038,2024-06-01,25,Central
PROD-0025,2024-06-01,19,West
PROD-0027,2024-06-01,23,Central
PROD-0047,2024-06-01,19,South
PROD-0061,2024-06-01,25,North
PROD-0039,2024-06-01,7,West
PROD-0001,2024-06-01,22,West
PROD-0097,2024-06-01,26,North
PROD-0090,2024-06-01,16,West
PROD-0049,2024-06-01,23,Central
PROD-0008,2024-06-01,28,East
PROD-0072,2024-06-01,4,West
PROD-0062,2024-06-01,15,North
PROD-0084,2024-06-01,6,South
PROD-0045,2024-06-01,19,East
PROD-0096,2024-06-01,2,West
PROD-0036,2024-06-01,18,Central
PROD-0053,2024-06-01,10,South
PROD-0017,2024-06-01,9,South
PROD-0004,2024-06-01,29,East
PROD-0081,2024-06-01,16,South
PROD-0018,2024-06-01,8,Central
PROD-0087,2024-06-01,25,Central
PROD-0063,2024-06-01,23,East
PROD-0005,2024-06-01,22,Central
PROD-0015,2024-06-01,4,Central
PROD-0043,2024-06-01,17,North
PROD-0019,2024-06-01,3,East
PROD-0068,2024-06-01,6,West
PROD-0077,2024-06-01,25,South
PROD-0078,2024-06-01,1,South
PROD-0007,2024-06-01,18,North
PROD-0054,2024-06-01,19,West
PROD-0022,2024-06-01,21,South
PROD-0041,2024-06-01,4,North
PROD-0066,2024-06-01,16,North
PROD-0052,2024-06-01,6,North
PROD-0037,2024-06-01,24,East
PROD-0014,2024-06-01,4,Central
PROD-0030,2024-06-01,3,South
PROD-0092,2024-06-01,14,Central
PROD-0050,2024-06-01,22,Central
PROD-0059,2024-06-01,23,Central
PROD-0023,2024-06-01,30,Central
PROD-0088,2024-06-01,17,South
PROD-0032,2024-06-01,4,North
PROD-0055,2024-06-01,17,North
PROD-0099,2024-06-01,28,Central
PROD-0026,2024-06-01,19,Central
PROD-0002,2024-06-01,11,Central
PROD-0071,2024-06-01,1,North
PROD-0020,2024-06-01,21,West
PROD-0073,2024-06-01,10,East
PROD-0086,2024-06-01,21,South
PROD-0042,2024-06-01,6,North
PROD-0093,2024-06-01,17,East
PROD-0011,2024-06-01,20,Central
PROD-0056,2024-06-01,28,South
PROD-0034,2024-06-01,22,West
PROD-0085,2024-06-01,19,East
PROD-0070,2024-06-01,17,North
PROD-0058,2024-06-01,21,South
PROD-0065,2024-06-01,2,North
PROD-0098,2024-06-01,10,Central
PROD-0091,2024-06-01,1,West
PROD-0094,2024-06-01,18,East
PROD-0060,2024-06-01,18,North
PROD-0002,2024-06-02,7,South
PROD-0049,2024-06-02,15,Central
PROD-0079,2024-06-02,3,East
PROD-0071,2024-06-02,23,West
PROD-0057,2024-06-02,3,North
PROD-0036,2024-06-02,6,Central
PROD-0072,2024-06-02,19,Central
PROD-0052,2024-06-02,10,South
PROD-0066,2024-06-02,23,West
PROD-0092,2024-06-02,21,Central
PROD-0051,2024-06-02,6,West
PROD-0009,2024-06-02,28,West
PROD-0044,2024-06-02,22,West
PROD-0014,2024-06-02,25,North
PROD-0039,2024-06-02,10,North
PROD-0032,2024-06-02,22,East
PROD-0064,2024-06-02,9,North
PROD-0099,2024-06-02,10,North
PROD-0061,2024-06-02,22,West
PROD-0042,2024-06-02,4,East
PROD-0033,2024-06-02,16,North
PROD-0041,2024-06-02,19,Central
PROD-0013,2024-06-02,25,South
PROD-0007,2024-06-02,7,West
PROD-0065,2024-06-02,11,Central
PROD-0043,2024-06-02,21,South
PROD-0081,2024-06-02,13,West
PROD-0010,2024-06-02,13,North
PROD-0015,2024-06-02,30,West
PROD-0038,2024-06-02,22,West
PROD-0087,2024-06-02,7,East
PROD-0096,2024-06-02,24,North
PROD-0100,2024-06-02,23,West
PROD-0035,2024-06-02,27,East
PROD-0077,2024-06-02,24,West
PROD-0054,2024-06-02,15,Central
PROD-0059,2024-06-02,9,East
PROD-0080,2024-06-02,24,West
PROD-0026,2024-06-02,1,East
PROD-0075,2024-06-02,17,Central
PROD-0003,2024-06-02,12,South
PROD-0060,2024-06-02,3,West
PROD-0040,2024-06-02,0,South
PROD-0021,2024-06-02,21,East
PROD-0017,2024-06-02,4,West
PROD-0084,2024-06-02,6,South
PROD-0045,2024-06-02,13,Central
PROD-0023,2024-06-02,29,South
PROD-0034,2024-06-02,24,West
PROD-0063,2024-06-02,10,Central
PROD-0020,2024-06-02,21,South
PROD-0012,2024-06-02,0,Central
PROD-0098,2024-06-02,22,South
PROD-0068,2024-06-02,10,Central
PROD-0029,2024-06-02,15,Central
PROD-0025,2024-06-02,27,Central
PROD-0056,2024-06-02,9,Central
PROD-0027,2024-06-02,1,West
PROD-0006,2024-06-02,5,East
PROD-0094,2024-06-02,15,West
PROD-0067,2024-06-02,6,Central
PROD-0046,2024-06-02,17,Central
PROD-0069,2024-06-02,22,North
PROD-0022,2024-06-02,16,North
PROD-0076,2024-06-02,24,North
PROD-0085,2024-06-02,3,East
PROD-0082,2024-06-02,3,South
PROD-0028,2024-06-02,4,Central
PROD-0018,2024-06-02,29,South
PROD-0074,2024-06-02,13,Central
PROD-0089,2024-06-02,24,South
PROD-0050,2024-06-02,8,West
PROD-0005,2024-06-02,4,South
PROD-0047,2024-06-02,8,West
PROD-0070,2024-06-02,28,West
PROD-0001,2024-06-02,0,East
PROD-0006,2024-06-03,16,North
PROD-0098,2024-06-03,17,East
PROD-0012,2024-06-03,36,Central
PROD-0029,2024-06-03,7,West
PROD-0049,2024-06-03,22,North
PROD-0067,2024-06-03,11,East
PROD-0060,2024-06-03,18,East
PROD-0057,2024-06-03,32,South
PROD-0033,2024-06-03,17,North
PROD-0037,2024-06-03,40,North
PROD-0003,2024-06-03,28,East
PROD-0031,2024-06-03,42,North
PROD-0053,2024-06-03,13,East
PROD-0041,2024-06-03,18,North
PROD-0011,2024-06-03,37,West
PROD-0024,2024-06-03,26,North
PROD-0084,2024-06-03,31,West
PROD-0072,2024-06-03,48,North
PROD-0005,2024-06-03,50,Central
PROD-0047,2024-06-03,9,East
PROD-0070,2024-06-03,39,Central
PROD-0075,2024-06-03,37,Central
PROD-0017,2024-06-03,41,North
PROD-0010,2024-06-03,35,Central
PROD-0025,2024-06-03,47,North
PROD-0052,2024-06-03,26,West
PROD-0034,2024-06-03,36,South
PROD-0088,2024-06-03,7,East
PROD-0042,2024-06-03,6,West
PROD-0094,2024-06-03,18,West
PROD-0083,2024-06-03,34,North
PROD-0068,2024-06-03,15,East
PROD-0082,2024-06-03,40,South
PROD-0014,2024-06-03,26,West
PROD-0004,2024-06-03,17,Central
PROD-0091,2024-06-03,28,Central
PROD-0095,2024-06-03,43,Central
PROD-0066,2024-06-03,40,South
PROD-0009,2024-06-03,45,Central
PROD-0073,2024-06-03,26,Central
PROD-0023,2024-06-03,36,West
PROD-0061,2024-06-03,20,Central
PROD-0043,2024-06-03,25,Central
PROD-0056,2024-06-03,20,North
PROD-0002,2024-06-03,21,East
PROD-0096,2024-06-03,38,East
PROD-0076,2024-06-03,21,North
PROD-0022,2024-06-03,8,North
PROD-0015,2024-06-03,40,South
PROD-0065,2024-06-03,47,Central
PROD-0018,2024-06-03,44,South
PROD-0087,2024-06-03,4,West
PROD-0074,2024-06-03,24,South
PROD-0026,2024-06-03,45,West
PROD-0058,2024-06-03,45,North
PROD-0040,2024-06-03,23,North
PROD-0038,2024-06-03,5,West
PROD-0093,2024-06-03,6,West
PROD-0020,2024-06-03,44,North
PROD-0063,2024-06-03,15,Central
PROD-0051,2024-06-03,35,Central
PROD-0064,2024-06-03,26,South
PROD-0046,2024-06-03,27,East
PROD-0098,2024-06-04,46,South
PROD-0060,2024-06-04,7,Central
PROD-0062,2024-06-04,38,East
PROD-0044,2024-06-04,21,East
PROD-0007,2024-06-04,39,North
PROD-0013,2024-06-04,25,West
PROD-0057,2024-06-04,1,North
PROD-0021,2024-06-04,2,Central
PROD-0024,2024-06-04,42,Central
PROD-0045,2024-06-04,20,South
PROD-0047,2024-06-04,20,Central
PROD-0082,2024-06-04,38,East
PROD-0089,2024-06-04,12,North
PROD-0011,2024-06-04,19,West
PROD-0048,2024-06-04,25,East
PROD-0002,2024-06-04,48,Central
PROD-0019,2024-06-04,40,West
PROD-0032,2024-06-04,28,West
PROD-0025,2024-06-04,27,North
PROD-0040,2024-06-04,21,West
PROD-0041,2024-06-04,17,South
PROD-0036,2024-06-04,1,East
PROD-0083,2024-06-04,21,West
PROD-0020,2024-06-04,24,West
PROD-0066,2024-06-04,49,West
PROD-0079,2024-06-04,22,Central
PROD-0005,2024-06-04,2,Central
PROD-0086,2024-06-04,29,East
PROD-0073,2024-06-04,50,East
PROD-0006,2024-06-04,15,South
PROD-0071,2024-06-04,33,Central
PROD-0043,2024-06-04,2,West
PROD-0090,2024-06-04,9,South
PROD-0026,2024-06-04,24,East
PROD-0076,2024-06-04,26,West
PROD-0014,2024-06-04,9,South
PROD-0033,2024-06-04,50,West
PROD-0088,2024-06-04,22,East
PROD-0081,2024-06-04,4,North
PROD-0094,2024-06-04,26,East
PROD-0072,2024-06-04,39,Central
PROD-0056,2024-06-04,23,South
PROD-0077,2024-06-04,4,North
PROD-0058,2024-06-04,45,West
PROD-0065,2024-06-04,11,South
PROD-0052,2024-06-04,8,South
PROD-0039,2024-06-04,10,East
PROD-0100,2024-06-04,12,West
PROD-0063,2024-06-04,28,West
PROD-0096,2024-06-04,45,West
PROD-0023,2024-06-04,20,West
PROD-0080,2024-06-04,9,East
PROD-0067,2024-06-04,40,North
PROD-0069,2024-06-04,25,North
PROD-0015,2024-06-04,7,North
PROD-0085,2024-06-04,12,East
PROD-0049,2024-06-04,46,North
PROD-0042,2024-06-04,6,East
PROD-0068,2024-06-04,33,East
PROD-0037,2024-06-04,35,Central
PROD-0054,2024-06-04,41,West
PROD-0084,2024-06-04,4,North
PROD-0053,2024-06-04,49,Central
PROD-0009,2024-06-04,1,North
PROD-0056,2024-06-05,34,West
PROD-0028,2024-06-05,31,West
PROD-0057,2024-06-05,36,South
PROD-0069,2024-06-05,13,North
PROD-0048,2024-06-05,12,Central
PROD-0014,2024-06-05,39,East
PROD-0052,2024-06-05,29,North
PROD-0038,2024-06-05,18,West
PROD-0011,2024-06-05,9,West
PROD-0008,2024-06-05,17,South
PROD-0042,2024-06-05,41,West
PROD-0030,2024-06-05,5,South
PROD-0059,2024-06-05,47,North
PROD-0063,2024-06-05,11,North
PROD-0044,2024-06-05,14,Central
PROD-0016,2024-06-05,17,South
PROD-0051,2024-06-05,48,West
PROD-0034,2024-06-05,22,South
PROD-0098,2024-06-05,28,East
PROD-0036,2024-06-05,45,Central
PROD-0013,2024-06-05,47,West
PROD-0080,2024-06-05,49,Central
PROD-0064,2024-06-05,4,West
PROD-0054,2024-06-05,36,East
PROD-0060,2024-06-05,41,South
PROD-0047,2024-06-05,24,East
PROD-0099,2024-06-05,33,South
PROD-0097,2024-06-05,20,South
PROD-0032,2024-06-05,8,Central
PROD-0061,2024-06-05,45,South
PROD-0075,2024-06-05,33,East
PROD-0093,2024-06-05,17,East
PROD-0084,2024-06-05,49,East
PROD-0096,2024-06-05,4,North
PROD-0001,2024-06-05,44,West
PROD-0025,2024-06-05,17,East
PROD-0082,2024-06-05,42,East
PROD-0092,2024-06-05,19,West
PROD-0086,2024-06-05,22,South
PROD-0077,2024-06-05,13,North
PROD-0049,2024-06-05,8,South
PROD-0095,2024-06-05,13,South
PROD-0004,2024-06-05,46,West
PROD-0050,2024-06-05,19,Central
PROD-0085,2024-06-05,40,West
PROD-0029,2024-06-05,44,Central
PROD-0002,2024-06-05,47,North
PROD-0006,2024-06-05,29,West
PROD-0046,2024-06-05,50,West
PROD-0033,2024-06-05,49,South
PROD-0071,2024-06-05,16,East
PROD-0055,2024-06-05,42,South
PROD-0078,2024-06-05,32,South
PROD-0088,2024-06-05,2,South
PROD-0021,2024-06-05,36,Central
PROD-0012,2024-06-05,25,South
PROD-0035,2024-06-05,5,West
PROD-0043,2024-06-05,23,North
PROD-0009,2024-06-05,42,Central
PROD-0094,2024-06-05,4,North
PROD-0079,2024-06-05,39,West
PROD-0067,2024-06-05,16,North
PROD-0045,2024-06-05,17,East
PROD-0017,2024-06-05,46,South
PROD-0065,2024-06-05,3,West
PROD-0083,2024-06-05,39,South
PROD-0024,2024-06-05,21,Central
PROD-0068,2024-06-05,33,South
PROD-0089,2024-06-05,18,Central
PROD-0061,2024-06-06,22,South
PROD-0081,2024-06-06,20,North
PROD-0020,2024-06-06,3,North
PROD-0034,2024-06-06,33,North
PROD-0035,2024-06-06,46,West
PROD-0094,2024-06-06,29,West
PROD-0027,2024-06-06,33,East
PROD-0031,2024-06-06,33,North
PROD-0019,2024-06-06,28,East
PROD-0086,2024-06-06,12,East
PROD-0076,2024-06-06,17,East
PROD-0062,2024-06-06,43,East
PROD-0096,2024-06-06,17,East
PROD-0054,2024-06-06,28,North
PROD-0059,2024-06-06,35,South
PROD-0024,2024-06-06,35,East
PROD-0083,2024-06-06,45,North
PROD-0011,2024-06-06,31,Central
PROD-0008,2024-06-06,40,South
PROD-0046,2024-06-06,29,Central
PROD-0047,2024-06-06,7,North
PROD-0065,2024-06-06,42,East
PROD-0037,2024-06-06,16,Central
PROD-0025,2024-06-06,8,South
PROD-0016,2024-06-06,35,West
PROD-0084,2024-06-06,33,Central
PROD-0078,2024-06-06,43,East
PROD-0070,2024-06-06,35,West
PROD-0026,2024-06-06,40,Central
PROD-0092,2024-06-06,38,West
PROD-0005,2024-06-06,38,Central
PROD-0040,2024-06-06,33,South
PROD-0044,2024-06-06,49,Central
PROD-0007,2024-06-06,4,East
PROD-0003,2024-06-06,21,West
PROD-0100,2024-06-06,38,South
PROD-0038,2024-06-06,31,North
PROD-0002,2024-06-06,18,West
PROD-0063,2024-06-06,44,South
PROD-0099,2024-06-06,17,West
PROD-0069,2024-06-06,15,North
PROD-0095,2024-06-06,6,Central
PROD-0049,2024-06-06,35,West
PROD-0073,2024-06-06,46,East
PROD-0072,2024-06-06,12,East
PROD-0058,2024-06-06,9,South
PROD-0001,2024-06-06,36,South
PROD-0091,2024-06-06,38,West
PROD-0022,2024-06-06,11,Central
PROD-0014,2024-06-06,16,South
PROD-0018,2024-06-06,37,North
PROD-0033,2024-06-06,10,North
PROD-0051,2024-06-06,42,Central
PROD-0030,2024-06-06,32,North
PROD-0012,2024-06-06,26,South
PROD-0082,2024-06-06,37,South
PROD-0068,2024-06-06,12,Central
PROD-0043,2024-06-06,33,North
PROD-0085,2024-06-06,46,Central
PROD-0021,2024-06-06,36,South
PROD-0050,2024-06-06,11,South
PROD-0057,2024-06-06,8,North
PROD-0023,2024-06-06,8,North
PROD-0066,2024-06-06,12,South
PROD-0053,2024-06-06,12,North
PROD-0029,2024-06-06,2,North
PROD-0045,2024-06-06,45,Central
PROD-0088,2024-06-06,25,West
PROD-0052,2024-06-06,28,West
PROD-0004,2024-06-06,8,North
PROD-0056,2024-06-06,2,Central
PROD-0074,2024-06-06,41,Central
PROD-0036,2024-06-06,43,Central
PROD-0015,2024-06-06,44,West
PROD-0013,2024-06-06,46,West
PROD-0093,2024-06-06,8,North
PROD-0071,2024-06-06,36,North
PROD-0049,2024-06-07,13,East
PROD-0041,2024-06-07,25,North
PROD-0016,2024-06-07,19,North
PROD-0059,2024-06-07,47,South
PROD-0033,2024-06-07,36,East
PROD-0040,2024-06-07,21,South
PROD-0089,2024-06-07,42,North
PROD-0082,2024-06-07,38,Central
PROD-0002,2024-06-07,49,North
PROD-0073,2024-06-07,31,East
PROD-0048,2024-06-07,27,Central
PROD-0023,2024-06-07,42,South
PROD-0038,2024-06-07,13,East
PROD-0065,2024-06-07,20,West
PROD-0086,2024-06-07,38,East
PROD-0034,2024-06-07,44,North
PROD-0032,2024-06-07,3,North
PROD-0010,2024-06-07,13,North
PROD-0018,2024-06-07,30,West
PROD-0011,2024-06-07,12,North
PROD-0064,2024-06-07,24,East
PROD-0020,2024-06-07,22,Central
PROD-0093,2024-06-07,25,West
PROD-0070,2024-06-07,5,East
PROD-0056,2024-06-07,2,North
PROD-0092,2024-06-07,28,West
PROD-0022,2024-06-07,43,West
PROD-0013,2024-06-07,28,East
PROD-0054,2024-06-07,6,North
PROD-0066,2024-06-07,1,West
PROD-0008,2024-06-07,24,East
PROD-0098,2024-06-07,6,North
PROD-0027,2024-06-07,46,South
PROD-0063,2024-06-07,19,North
PROD-0061,2024-06-07,29,Central
PROD-0099,2024-06-07,21,North
PROD-0052,2024-06-07,26,Central
PROD-0051,2024-06-07,38,East
PROD-0085,2024-06-07,50,Central
PROD-0053,2024-06-07,31,North
PROD-0028,2024-06-07,34,Central
PROD-0076,2024-06-07,1,East
PROD-0075,2024-06-07,50,Central
PROD-0062,2024-06-07,49,South
PROD-0035,2024-06-07,28,West
PROD-0030,2024-06-07,36,South
PROD-0060,2024-06-07,19,Central
PROD-0078,2024-06-07,10,West
PROD-0067,2024-06-07,35,Central
PROD-0017,2024-06-07,37,Central
PROD-0007,2024-06-07,26,South
PROD-0031,2024-06-07,25,Central
PROD-0046,2024-06-07,30,North
PROD-0069,2024-06-07,34,South
PROD-0047,2024-06-07,35,West
PROD-0072,2024-06-07,36,Central
PROD-0091,2024-06-07,34,Central
PROD-0044,2024-06-07,8,West
PROD-0097,2024-06-07,34,West
PROD-0003,2024-06-07,40,North
PROD-0042,2024-06-07,24,North
PROD-0029,2024-06-07,24,Central
PROD-0043,2024-06-07,28,South
PROD-0004,2024-06-07,24,West
PROD-0081,2024-06-07,5,Central
PROD-0090,2024-06-07,30,West
PROD-0019,2024-06-07,2,Central
PROD-0057,2024-06-07,16,South
PROD-0021,2024-06-07,2,North
PROD-0087,2024-06-07,9,West
PROD-0037,2024-06-07,45,East
PROD-0015,2024-06-07,30,Central
PROD-0077,2024-06-07,37,Central
PROD-0079,2024-06-07,12,West
PROD-0014,2024-06-07,1,East
PROD-0045,2024-06-07,6,Central
PROD-0020,2024-06-08,29,Central
PROD-0094,2024-06-08,14,South
PROD-0005,2024-06-08,3,West
PROD-0053,2024-06-08,14,East
PROD-0067,2024-06-08,19,East
PROD-0007,2024-06-08,4,West
PROD-0037,2024-06-08,19,West
PROD-0081,2024-06-08,11,North
PROD-0026,2024-06-08,25,South
PROD-0085,2024-06-08,19,East
PROD-0011,2024-06-08,15,Central
PROD-0049,2024-06-08,7,North
PROD-0059,2024-06-08,4,Central
PROD-0055,2024-06-08,26,Central
PROD-0023,2024-06-08,6,East
PROD-0022,2024-06-08,3,Central
PROD-0098,2024-06-08,27,Central
PROD-0054,2024-06-08,15,South
PROD-0035,2024-06-08,16,East
PROD-0052,2024-06-08,7,South
PROD-0095,2024-06-08,6,Central
PROD-0013,2024-06-08,18,East
PROD-0014,2024-06-08,19,Central
PROD-0076,2024-06-08,3,West
PROD-0034,2024-06-08,2,East
PROD-0088,2024-06-08,28,East
PROD-0060,2024-06-08,10,South
PROD-0009,2024-06-08,4,Central
PROD-0096,2024-06-08,13,East
PROD-0027,2024-06-08,14,West
PROD-0041,2024-06-08,1,East
PROD-0056,2024-06-08,16,Central
PROD-0083,2024-06-08,5,North
PROD-0051,2024-06-08,22,South
PROD-0004,2024-06-08,5,East
PROD-0029,2024-06-08,19,North
PROD-0002,2024-06-08,27,Central
PROD-0068,2024-06-08,1,North
PROD-0015,2024-06-08,3,West
PROD-0019,2024-06-08,9,East
PROD-0044,2024-06-08,16,East
PROD-0079,2024-06-08,2,West
PROD-0071,2024-06-08,6,South
PROD-0048,2024-06-08,5,East
PROD-0050,2024-06-08,18,South
PROD-0075,2024-06-08,19,South
PROD-0047,2024-06-08,21,Central
PROD-0073,2024-06-08,12,East
PROD-0077,2024-06-08,0,North
PROD-0074,2024-06-08,3,West
PROD-0043,2024-06-08,20,Central
PROD-0082,2024-06-08,7,South
PROD-0066,2024-06-08,27,East
PROD-0072,2024-06-08,27,West
PROD-0065,2024-06-08,9,North
PROD-0017,2024-06-08,5,West
PROD-0045,2024-06-08,3,West
PROD-0070,2024-06-08,21,East
PROD-0038,2024-06-08,0,West
PROD-0057,2024-06-08,3,North
PROD-0012,2024-06-08,13,Central
PROD-0080,2024-06-08,25,North
PROD-0061,2024-06-08,3,North
PROD-0091,2024-06-08,22,East
PROD-0001,2024-06-08,0,Central
PROD-0008,2024-06-08,7,West
PROD-0018,2024-06-08,4,North
PROD-0069,2024-06-08,12,South
PROD-0016,2024-06-08,16,North
PROD-0028,2024-06-08,28,North
PROD-0078,2024-06-08,28,East
PROD-0090,2024-06-08,9,West
PROD-0010,2024-06-08,2,Central
PROD-0046,2024-06-08,5,South
PROD-0087,2024-06-08,1,North
PROD-0058,2024-06-08,18,North
PROD-0024,2024-06-08,16,Central
PROD-0068,2024-06-09,0,North
PROD-0045,2024-06-09,18,East
PROD-0077,2024-06-09,27,North
PROD-0100,2024-06-09,19,Central
PROD-0065,2024-06-09,12,Central
PROD-0051,2024-06-09,27,East
PROD-0032,2024-06-09,27,East
PROD-0047,2024-06-09,9,South
PROD-0083,2024-06-09,22,Central
PROD-0005,2024-06-09,18,West
PROD-0080,2024-06-09,22,Central
PROD-0008,2024-06-09,22,South
PROD-0099,2024-06-09,16,East
PROD-0064,2024-06-09,5,Central
PROD-0042,2024-06-09,10,East
PROD-0049,2024-06-09,18,North
PROD-0059,2024-06-09,16,North
PROD-0058,2024-06-09,24,Central
PROD-0069,2024-06-09,6,West
PROD-0030,2024-06-09,7,East
PROD-0071,2024-06-09,21,North
PROD-0052,2024-06-09,8,North
PROD-0046,2024-06-09,1,East
PROD-0074,2024-06-09,13,North
PROD-0060,2024-06-09,6,East
PROD-0039,2024-06-09,30,Central
PROD-0043,2024-06-09,25,Central
PROD-0054,2024-06-09,15,South
PROD-0092,2024-06-09,26,South
PROD-0041,2024-06-09,3,West
PROD-0007,2024-06-09,11,South
PROD-0050,2024-06-09,28,East
PROD-0053,2024-06-09,17,East
PROD-0006,2024-06-09,20,South
PROD-0001,2024-06-09,13,South
PROD-0038,2024-06-09,16,Central
PROD-0075,2024-06-09,2,West
PROD-0072,2024-06-09,10,Central
PROD-0018,2024-06-09,16,North
PROD-0010,2024-06-09,28,West
PROD-0073,2024-06-09,17,South
PROD-0003,2024-06-09,22,Central
PROD-0085,2024-06-09,9,East
PROD-0079,2024-06-09,12,Central
PROD-0012,2024-06-09,19,South
PROD-0098,2024-06-09,21,East
PROD-0082,2024-06-09,7,East
PROD-0081,2024-06-09,9,West
PROD-0055,2024-06-09,24,East
PROD-0002,2024-06-09,15,South
PROD-0063,2024-06-09,21,North
PROD-0067,2024-06-09,13,East
PROD-0011,2024-06-09,2,West
PROD-0048,2024-06-09,17,East
PROD-0061,2024-06-09,27,North
PROD-0014,2024-06-09,15,East
PROD-0028,2024-06-09,17,Central
PROD-0017,2024-06-09,13,East
PROD-0070,2024-06-09,3,East
PROD-0036,2024-06-09,15,South
PROD-0087,2024-06-09,8,Central
PROD-0097,2024-06-09,7,North
PROD-0033,2024-06-09,23,North
PROD-0023,2024-06-09,21,East
PROD-0056,2024-06-09,30,East
PROD-0004,2024-06-09,4,North
PROD-0022,2024-06-10,45,East
PROD-0001,2024-06-10,47,North
PROD-0040,2024-06-10,43,Central
PROD-0021,2024-06-10,7,South
PROD-0075,2024-06-10,7,North
PROD-0038,2024-06-10,7,West
PROD-0074,2024-06-10,50,Central
PROD-0063,2024-06-10,25,North
PROD-0087,2024-06-10,39,North
PROD-0084,2024-06-10,10,East
PROD-0078,2024-06-10,19,West
PROD-0056,2024-06-10,44,West
PROD-0077,2024-06-10,4,South
PROD-0031,2024-06-10,11,North
PROD-0029,2024-06-10,26,Central
PROD-0016,2024-06-10,24,South
PROD-0012,2024-06-10,21,East
PROD-0039,2024-06-10,45,North
PROD-0096,2024-06-10,44,South
PROD-0082,2024-06-10,1,North
PROD-0052,2024-06-10,43,South
PROD-0041,2024-06-10,12,West
PROD-0091,2024-06-10,21,Central
PROD-0085,2024-06-10,23,North
PROD-0090,2024-06-10,1,South
PROD-0081,2024-06-10,27,North
PROD-0055,2024-06-10,6,East
PROD-0061,2024-06-10,8,East
PROD-0095,2024-06-10,14,South
PROD-0070,2024-06-10,23,Central
PROD-0050,2024-06-10,17,West
PROD-0059,2024-06-10,41,Central
PROD-0083,2024-06-10,22,North
PROD-0046,2024-06-10,29,East
PROD-0100,2024-06-10,3,West
PROD-0089,2024-06-10,7,West
PROD-0002,2024-06-10,46,South
PROD-0011,2024-06-10,9,West
PROD-0032,2024-06-10,39,Central
PROD-0053,2024-06-10,4,East
PROD-0003,2024-06-10,46,Central
PROD-0007,2024-06-10,44,East
PROD-0019,2024-06-10,42,North
PROD-0014,2024-06-10,15,North
PROD-0036,2024-06-10,4,North
PROD-0079,2024-06-10,26,East
PROD-0045,2024-06-10,44,Central
PROD-0064,2024-06-10,14,East
PROD-0092,2024-06-10,50,North
PROD-0030,2024-06-10,14,Central
PROD-0067,2024-06-10,8,North
PROD-0060,2024-06-10,18,East
PROD-0033,2024-06-10,9,North
PROD-0058,2024-06-10,14,West
PROD-0024,2024-06-10,3,Central
PROD-0037,2024-06-10,40,East
PROD-0057,2024-06-10,5,North
PROD-0044,2024-06-10,35,East
PROD-0028,2024-06-10,41,Central
PROD-0020,2024-06-10,7,South
PROD-0049,2024-06-10,42,East
PROD-0088,2024-06-10,40,Central
PROD-0013,2024-06-10,12,Central
PROD-0062,2024-06-10,23,East
PROD-0086,2024-06-10,49,South
PROD-0026,2024-06-10,24,Central
PROD-0098,2024-06-10,22,South
PROD-0005,2024-06-10,3,East
PROD-0010,2024-06-10,25,North
PROD-0042,2024-06-11,27,West
PROD-0098,2024-06-11,37,Central
PROD-0051,2024-06-11,1,North
PROD-0078,2024-06-11,26,Central
PROD-0059,2024-06-11,28,Central
PROD-0034,2024-06-11,4,North
PROD-0050,2024-06-11,35,West
PROD-0062,2024-06-11,46,West
PROD-0080,2024-06-11,31,East
PROD-0049,2024-06-11,3,South
PROD-0019,2024-06-11,31,Central
PROD-0091,2024-06-11,18,South
PROD-0009,2024-06-11,46,South
PROD-0010,2024-06-11,43,South
PROD-0095,2024-06-11,37,East
PROD-0057,2024-06-11,20,Central
PROD-0044,2024-06-11,45,East
PROD-0038,2024-06-11,15,North
PROD-0056,2024-06-11,1,West
PROD-0041,2024-06-11,32,West
PROD-0077,2024-06-11,25,South
PROD-0100,2024-06-11,22,East
PROD-0035,2024-06-11,1,South
PROD-0012,2024-06-11,11,East
PROD-0064,2024-06-11,1,North
PROD-0005,2024-06-11,32,South
PROD-0081,2024-06-11,25,East
PROD-0003,2024-06-11,17,South
PROD-0016,2024-06-11,26,South
PROD-0020,2024-06-11,19,North
PROD-0082,2024-06-11,30,Central
PROD-0089,2024-06-11,17,South
PROD-0021,2024-06-11,38,North
PROD-0029,2024-06-11,41,South
PROD-0023,2024-06-11,43,Central
PROD-0083,2024-06-11,45,South
PROD-0004,2024-06-11,15,South
PROD-0027,2024-06-11,20,East
PROD-0053,2024-06-11,7,North
PROD-0043,2024-06-11,1,North
PROD-0033,2024-06-11,37,North
PROD-0054,2024-06-11,42,West
PROD-0060,2024-06-11,44,North
PROD-0002,2024-06-11,23,South
PROD-0061,2024-06-11,1,Central
PROD-0001,2024-06-11,36,West
PROD-0084,2024-06-11,33,East
PROD-0066,2024-06-11,16,North
PROD-0011,2024-06-11,10,North
PROD-0028,2024-06-11,6,West
PROD-0014,2024-06-11,26,West
PROD-0068,2024-06-11,15,South
PROD-0024,2024-06-11,40,North
