date,product_id,category,daily_sales,anomaly_label,anomaly_score,ecod_flag,iforest_flag,lof_flag
2024-06-22,PROD-0047,Clothing,36.87,0,0.1351,0,0,0
2024-06-23,PROD-0047,Clothing,31.0,0,0.1645,0,0,0
2024-06-24,PROD-0047,Clothing,26.3,0,0.1891,0,0,1
2024-06-25,PROD-0047,Clothing,41.57,0,0.1001,0,0,0
2024-06-26,PROD-0047,Clothing,43.41,0,0.1207,0,0,0
2024-06-27,PROD-0047,Clothing,35.11,0,0.0974,0,0,0
2024-06-28,PROD-0047,Clothing,47.83,0,0.1406,0,0,0
2024-06-29,PROD-0047,Clothing,29.27,0,0.2012,0,0,0
2024-06-30,PROD-0047,Clothing,43.97,0,0.2095,0,0,0
2024-07-01,PROD-0047,Clothing,35.25,0,0.1622,0,0,0
2024-07-02,PROD-0047,Clothing,21.85,0,0.118,0,0,0
2024-07-03,PROD-0047,Clothing,24.12,0,0.078,0,0,0
2024-07-04,PROD-0047,Clothing,64.5,0,0.079,0,0,0
2024-07-05,PROD-0047,Clothing,79.22,0,0.1095,0,0,0
2024-07-06,PROD-0047,Clothing,51.46,0,0.1544,0,0,0
2024-07-07,PROD-0047,Clothing,26.92,0,0.2107,0,0,0
2024-07-08,PROD-0047,Clothing,73.57,0,0.1311,0,0,0
2024-07-09,PROD-0047,Clothing,48.95,0,0.1153,0,0,0
2024-07-10,PROD-0047,Clothing,42.63,0,0.1096,0,0,0
2024-07-11,PROD-0047,Clothing,90.55,0,0.1422,0,0,0
2024-07-12,PROD-0047,Clothing,23.45,0,0.1444,0,0,0
2024-07-13,PROD-0047,Clothing,53.06,0,0.162,0,0,0
2024-07-14,PROD-0047,Clothing,23.99,0,0.1593,0,0,0
2024-07-15,PROD-0047,Clothing,26.63,0,0.1487,0,0,0
2024-07-16,PROD-0047,Clothing,132.48,0,0.1594,0,0,0
2024-07-17,PROD-0047,Clothing,46.37,0,0.1783,0,0,0
2024-07-18,PROD-0047,Clothing,90.94,0,0.2135,0,0,0
2024-07-19,PROD-0047,Clothing,47.35,0,0.1797,0,0,0
2024-07-20,PROD-0047,Clothing,44.13,0,0.2271,0,0,0
2024-07-21,PROD-0047,Clothing,26.39,0,0.245,0,0,0
2024-07-22,PROD-0047,Clothing,58.85,0,0.1973,0,0,0
2024-07-23,PROD-0047,Clothing,36.56,0,0.2027,0,0,0
2024-07-24,PROD-0047,Clothing,37.58,0,0.1206,0,0,0
2024-07-25,PROD-0047,Clothing,31.69,0,0.16,0,0,0
2024-07-26,PROD-0047,Clothing,34.34,0,0.1406,0,0,0
2024-07-27,PROD-0047,Clothing,36.57,0,0.1951,0,0,1
2024-07-28,PROD-0047,Clothing,38.41,0,0.2283,0,0,1
2024-07-29,PROD-0047,Clothing,35.22,0,0.2679,0,0,1
2024-07-30,PROD-0047,Clothing,16.59,0,0.1902,0,0,1
2024-07-31,PROD-0047,Clothing,47.38,0,0.1471,0,0,1
2024-08-01,PROD-0047,Clothing,33.98,0,0.152,0,0,1
2024-08-02,PROD-0047,Clothing,6.88,0,0.1403,0,0,0
2024-08-03,PROD-0047,Clothing,16.34,0,0.1891,0,0,0
2024-08-04,PROD-0047,Clothing,28.53,0,0.198,0,0,0
2024-08-05,PROD-0047,Clothing,68.52,0,0.1301,0,0,0
2024-08-06,PROD-0047,Clothing,49.0,0,0.1178,0,0,0
2024-08-07,PROD-0047,Clothing,25.65,0,0.1249,0,0,0
2024-08-08,PROD-0047,Clothing,32.88,0,0.0968,0,0,0
2024-08-09,PROD-0047,Clothing,62.84,0,0.1713,0,0,0
2024-08-10,PROD-0047,Clothing,26.58,0,0.1983,0,0,0
2024-08-11,PROD-0047,Clothing,21.02,0,0.1294,0,0,0
2024-08-12,PROD-0047,Clothing,56.2,0,0.125,0,0,0
2024-08-13,PROD-0047,Clothing,63.23,0,0.0821,0,0,0
2024-08-14,PROD-0047,Clothing,26.75,0,0.0649,0,0,0
2024-08-15,PROD-0047,Clothing,46.19,0,0.1661,0,0,0
2024-08-16,PROD-0047,Clothing,35.48,0,0.1016,0,0,0
2024-08-17,PROD-0047,Clothing,26.95,0,0.1898,0,0,0
2024-08-18,PROD-0047,Clothing,64.96,0,0.1716,0,0,0
2024-08-19,PROD-0047,Clothing,25.99,0,0.1371,0,0,0
2024-08-20,PROD-0047,Clothing,52.86,0,0.1088,0,0,0
2024-08-21,PROD-0047,Clothing,37.48,0,0.1009,0,0,0
2024-08-22,PROD-0047,Clothing,33.24,0,0.0963,0,0,0
2024-08-23,PROD-0047,Clothing,27.45,0,0.1011,0,0,0
2024-08-24,PROD-0047,Clothing,22.13,0,0.1356,0,0,0
2024-08-25,PROD-0047,Clothing,31.99,0,0.1835,0,0,0
2024-08-26,PROD-0047,Clothing,28.05,0,0.1169,0,0,0
2024-08-27,PROD-0047,Clothing,37.97,0,0.1414,0,0,0
2024-08-28,PROD-0047,Clothing,19.92,0,0.1014,0,0,0
2024-08-29,PROD-0047,Clothing,33.61,0,0.1315,0,0,1
2024-08-30,PROD-0047,Clothing,44.43,0,0.1096,0,0,0
2024-08-31,PROD-0047,Clothing,25.9,0,0.1474,0,0,0
2024-09-01,PROD-0047,Clothing,75.53,0,0.2596,0,0,0
2024-09-02,PROD-0047,Clothing,79.75,0,0.1348,0,0,0
2024-09-03,PROD-0047,Clothing,28.52,0,0.0974,0,0,0
2024-09-04,PROD-0047,Clothing,35.7,0,0.1202,0,0,0
2024-09-05,PROD-0047,Clothing,26.69,0,0.1083,0,0,0
2024-09-06,PROD-0047,Clothing,64.47,0,0.108,0,0,0
2024-09-07,PROD-0047,Clothing,55.63,0,0.1436,0,0,0
2024-09-08,PROD-0047,Clothing,23.44,0,0.2069,0,0,0
2024-09-09,PROD-0047,Clothing,37.67,0,0.1377,0,0,0
2024-09-10,PROD-0047,Clothing,60.9,0,0.0749,0,0,0
2024-09-11,PROD-0047,Clothing,55.24,0,0.0786,0,0,0
2024-09-12,PROD-0047,Clothing,95.62,0,0.1042,0,0,0
2024-09-13,PROD-0047,Clothing,29.36,0,0.1204,0,0,0
2024-09-14,PROD-0047,Clothing,51.99,0,0.1489,0,0,0
2024-09-15,PROD-0047,Clothing,31.65,0,0.1584,0,0,0
2024-09-16,PROD-0047,Clothing,55.2,0,0.1126,0,0,0
2024-09-17,PROD-0047,Clothing,47.72,0,0.1197,0,0,0
2024-09-18,PROD-0047,Clothing,59.86,0,0.0991,0,0,0
2024-09-19,PROD-0047,Clothing,42.59,0,0.151,0,0,0
2024-09-20,PROD-0047,Clothing,76.51,0,0.1103,0,0,0
2024-09-21,PROD-0047,Clothing,36.56,0,0.1505,0,0,0
2024-09-22,PROD-0047,Clothing,31.47,0,0.154,0,0,0
2024-09-23,PROD-0047,Clothing,58.51,0,0.1316,0,0,0
2024-09-24,PROD-0047,Clothing,132.12,0,0.1684,0,0,0
2024-09-25,PROD-0047,Clothing,24.44,0,0.1829,0,0,0
2024-09-26,PROD-0047,Clothing,29.51,0,0.1806,0,0,0
2024-09-27,PROD-0047,Clothing,58.73,0,0.2294,0,0,0
2024-09-28,PROD-0047,Clothing,91.92,0,0.2545,0,1,0
2024-09-29,PROD-0047,Clothing,60.98,0,0.259,0,1,0
2024-09-30,PROD-0047,Clothing,38.61,0,0.2433,0,0,0
2024-10-01,PROD-0047,Clothing,56.15,0,0.2306,0,0,0
2024-10-02,PROD-0047,Clothing,58.92,0,0.1497,0,0,0
2024-10-03,PROD-0047,Clothing,32.39,0,0.1245,0,0,0
2024-10-04,PROD-0047,Clothing,68.76,0,0.1483,0,0,0
2024-10-05,PROD-0047,Clothing,44.75,0,0.2275,0,0,0
2024-10-06,PROD-0047,Clothing,18.98,0,0.2063,0,0,0
2024-10-07,PROD-0047,Clothing,42.57,0,0.144,0,0,0
2024-10-08,PROD-0047,Clothing,34.27,0,0.1336,0,0,0
2024-10-09,PROD-0047,Clothing,87.47,0,0.1447,0,0,0
2024-10-10,PROD-0047,Clothing,23.44,0,0.1411,0,0,0
2024-10-11,PROD-0047,Clothing,35.78,0,0.1563,0,0,0
2024-10-12,PROD-0047,Clothing,51.82,0,0.2156,0,0,0
2024-10-13,PROD-0047,Clothing,152.75,0,0.2738,0,1,0
2024-10-14,PROD-0047,Clothing,121.13,0,0.2673,0,0,0
2024-10-15,PROD-0047,Clothing,44.56,0,0.253,0,0,0
2024-10-16,PROD-0047,Clothing,54.29,0,0.2542,0,0,0
2024-10-17,PROD-0047,Clothing,61.61,0,0.2434,0,0,0
2024-10-18,PROD-0047,Clothing,27.49,0,0.2488,0,0,0
2024-10-19,PROD-0047,Clothing,45.84,0,0.2745,0,1,0
2024-10-20,PROD-0047,Clothing,89.86,0,0.327,0,1,0
2024-10-21,PROD-0047,Clothing,48.96,0,0.2141,0,0,0
2024-10-22,PROD-0047,Clothing,120.94,0,0.1725,0,0,0
2024-10-23,PROD-0047,Clothing,36.51,0,0.1684,0,0,0
2024-10-24,PROD-0047,Clothing,43.65,0,0.2363,0,0,0
2024-10-25,PROD-0047,Clothing,43.83,0,0.1602,0,0,0
2024-10-26,PROD-0047,Clothing,23.81,0,0.2114,0,0,0
2024-10-27,PROD-0047,Clothing,79.36,0,0.2339,0,0,0
2024-10-28,PROD-0047,Clothing,38.64,0,0.1941,0,0,0
2024-10-29,PROD-0047,Clothing,51.95,0,0.1757,0,0,0
2024-10-30,PROD-0047,Clothing,33.86,0,0.0869,0,0,0
2024-10-31,PROD-0047,Clothing,108.21,0,0.1183,0,0,0
2024-11-01,PROD-0047,Clothing,100.28,0,0.1808,0,0,0
2024-11-02,PROD-0047,Clothing,57.15,0,0.2032,0,0,0
2024-11-03,PROD-0047,Clothing,30.82,0,0.2421,0,0,0
2024-11-04,PROD-0047,Clothing,84.34,0,0.1739,0,0,0
2024-11-05,PROD-0047,Clothing,102.1,0,0.2029,0,0,0
2024-11-06,PROD-0047,Clothing,38.14,0,0.1676,0,0,0
2024-11-07,PROD-0047,Clothing,57.55,0,0.1911,0,0,0
2024-11-08,PROD-0047,Clothing,65.44,0,0.2043,0,0,0
2024-11-09,PROD-0047,Clothing,110.34,0,0.2248,0,0,0
2024-11-10,PROD-0047,Clothing,60.38,0,0.2295,0,0,0
2024-11-11,PROD-0047,Clothing,106.97,0,0.2178,0,0,0
2024-11-12,PROD-0047,Clothing,45.57,0,0.287,0,0,0
2024-11-13,PROD-0047,Clothing,40.08,0,0.2102,0,0,0
2024-11-14,PROD-0047,Clothing,171.83,0,0.2373,0,0,0
2024-11-15,PROD-0047,Clothing,36.07,0,0.2483,0,0,0
2024-11-16,PROD-0047,Clothing,48.23,0,0.332,0,1,0
2024-11-17,PROD-0047,Clothing,104.9,0,0.3009,0,1,0
2024-11-18,PROD-0047,Clothing,54.77,0,0.2941,0,1,0
2024-11-19,PROD-0047,Clothing,54.41,0,0.2707,0,0,0
2024-11-20,PROD-0047,Clothing,65.51,0,0.2348,0,0,0
2024-11-21,PROD-0047,Clothing,24.72,0,0.3151,0,0,1
2024-11-22,PROD-0047,Clothing,127.71,0,0.2005,0,0,0
2024-11-23,PROD-0047,Clothing,79.85,0,0.2361,0,0,0
2024-11-24,PROD-0047,Clothing,48.82,0,0.268,0,1,0
2024-11-25,PROD-0047,Clothing,31.07,0,0.2133,0,0,0
2024-11-26,PROD-0047,Clothing,37.02,0,0.1974,0,0,0
2024-11-27,PROD-0047,Clothing,32.97,0,0.1803,0,0,0
2024-11-28,PROD-0047,Clothing,81.76,0,0.1849,0,0,0
2024-11-29,PROD-0047,Clothing,81.89,0,0.2167,0,0,0
2024-11-30,PROD-0047,Clothing,98.33,0,0.2716,0,0,0
2024-12-01,PROD-0047,Clothing,103.85,0,0.2797,0,1,0
2024-12-02,PROD-0047,Clothing,97.92,0,0.2188,0,0,0
2024-12-03,PROD-0047,Clothing,153.14,0,0.2567,0,0,0
2024-12-04,PROD-0047,Clothing,127.92,0,0.2687,0,0,1
2024-12-05,PROD-0047,Clothing,112.54,0,0.3166,0,0,1
2024-12-06,PROD-0047,Clothing,77.62,0,0.3082,0,0,1
2024-12-07,PROD-0047,Clothing,97.71,1,0.3667,0,1,1
2024-12-08,PROD-0047,Clothing,54.79,1,0.3628,0,1,1
2024-12-09,PROD-0047,Clothing,59.4,0,0.3343,0,1,0
2024-12-10,PROD-0047,Clothing,154.57,0,0.3356,0,1,0
2024-12-11,PROD-0047,Clothing,48.68,0,0.3157,0,1,0
2024-12-12,PROD-0047,Clothing,46.13,0,0.2616,0,0,0
2024-12-13,PROD-0047,Clothing,51.81,0,0.2592,0,0,0
2024-12-14,PROD-0047,Clothing,46.29,1,0.4084,1,1,1
2024-12-15,PROD-0047,Clothing,47.32,0,0.2747,0,1,0
2024-12-16,PROD-0047,Clothing,65.96,0,0.2454,0,0,0
2024-12-17,PROD-0047,Clothing,65.56,0,0.3561,0,0,1
2024-12-18,PROD-0047,Clothing,88.02,0,0.1467,0,0,0
2024-12-19,PROD-0047,Clothing,162.63,0,0.2295,0,0,0
2024-12-20,PROD-0047,Clothing,44.15,0,0.2506,0,0,0
2024-12-21,PROD-0047,Clothing,50.02,0,0.2884,0,1,0
2024-12-22,PROD-0047,Clothing,20.05,0,0.3666,0,1,0
2024-12-23,PROD-0047,Clothing,25.6,0,0.2871,0,0,0
2024-12-24,PROD-0047,Clothing,44.07,0,0.2507,0,0,0
2024-12-25,PROD-0047,Clothing,57.96,0,0.2626,0,0,0
2024-12-26,PROD-0047,Clothing,56.94,0,0.2618,0,0,0
2024-12-27,PROD-0047,Clothing,58.68,0,0.1714,0,0,0
2024-12-28,PROD-0047,Clothing,78.15,0,0.2247,0,0,0
2024-12-29,PROD-0047,Clothing,94.46,0,0.2643,0,0,0
2024-12-30,PROD-0047,Clothing,34.4,0,0.2105,0,0,0
2022-03-01,PROD-0048,Food,103.32,0,0.2242,0,0,0
2022-03-02,PROD-0048,Food,72.23,0,0.1914,0,0,0
2022-03-03,PROD-0048,Food,115.73,0,0.2087,0,0,0
2022-03-04,PROD-0048,Food,108.67,0,0.1858,0,0,0
2022-03-05,PROD-0048,Food,90.96,0,0.2169,0,0,0
2022-03-06,PROD-0048,Food,118.84,0,0.2495,0,0,0
2022-03-07,PROD-0048,Food,111.7,0,0.2022,0,0,0
2022-03-08,PROD-0048,Food,95.79,0,0.1799,0,0,0
2022-03-09,PROD-0048,Food,79.62,0,0.1757,0,0,0
2022-03-10,PROD-0048,Food,100.86,0,0.205,0,0,0
2022-03-11,PROD-0048,Food,100.76,0,0.2126,0,0,0
2022-03-12,PROD-0048,Food,102.48,0,0.2322,0,0,0
2022-03-13,PROD-0048,Food,94.38,0,0.293,0,1,0
2022-03-14,PROD-0048,Food,99.19,0,0.2334,0,0,0
2022-03-15,PROD-0048,Food,98.71,0,0.247,0,0,0
2022-03-16,PROD-0048,Food,122.03,0,0.2119,0,0,0
2022-03-17,PROD-0048,Food,72.04,0,0.1634,0,0,0
2022-03-18,PROD-0048,Food,76.08,0,0.2008,0,0,0
2022-03-19,PROD-0048,Food,94.38,0,0.2296,0,0,0
2022-03-20,PROD-0048,Food,79.87,0,0.2479,0,0,0
2022-03-21,PROD-0048,Food,97.0,0,0.1829,0,0,0
2022-03-22,PROD-0048,Food,74.45,0,0.2166,0,0,0
2022-03-23,PROD-0048,Food,76.84,0,0.1966,0,0,0
2022-03-24,PROD-0048,Food,140.48,0,0.1713,0,0,0
2022-03-25,PROD-0048,Food,88.88,0,0.1794,0,0,0
2022-03-26,PROD-0048,Food,73.63,0,0.31,0,1,0
2022-03-27,PROD-0048,Food,90.96,0,0.2461,0,0,0
2022-03-28,PROD-0048,Food,114.53,0,0.2049,0,0,0
2022-03-29,PROD-0048,Food,118.48,0,0.1922,0,0,0
2022-03-30,PROD-0048,Food,69.52,0,0.1934,0,0,0
2022-03-31,PROD-0048,Food,79.88,0,0.2306,0,0,0
2022-04-01,PROD-0048,Food,97.38,0,0.168,0,0,0
2022-04-02,PROD-0048,Food,92.52,0,0.2542,0,0,0
2022-04-03,PROD-0048,Food,67.65,0,0.2662,0,0,0
2022-04-04,PROD-0048,Food,69.89,0,0.2054,0,0,0
2022-04-05,PROD-0048,Food,75.27,0,0.2416,0,0,0
2022-04-06,PROD-0048,Food,65.4,0,0.1762,0,0,0
2022-04-07,PROD-0048,Food,85.04,0,0.1463,0,0,0
2022-04-08,PROD-0048,Food,118.38,0,0.1589,0,0,0
2022-04-09,PROD-0048,Food,81.61,0,0.2253,0,0,0
2022-04-10,PROD-0048,Food,115.78,0,0.2467,0,0,0
2022-04-11,PROD-0048,Food,93.82,0,0.1904,0,0,0
2022-04-12,PROD-0048,Food,89.92,0,0.1629,0,0,0
2022-04-13,PROD-0048,Food,66.86,0,0.1588,0,0,0
2022-04-14,PROD-0048,Food,117.89,0,0.1627,0,0,0
2022-04-15,PROD-0048,Food,95.51,0,0.2465,0,0,0
2022-04-16,PROD-0048,Food,67.77,0,0.2102,0,0,0
2022-04-17,PROD-0048,Food,100.74,0,0.2482,0,0,0
2022-04-18,PROD-0048,Food,83.0,0,0.1869,0,0,0
2022-04-19,PROD-0048,Food,94.51,0,0.1556,0,0,0
2022-04-20,PROD-0048,Food,97.97,0,0.1572,0,0,0
2022-04-21,PROD-0048,Food,119.09,0,0.1661,0,0,0
2022-04-22,PROD-0048,Food,74.55,0,0.1547,0,0,0
2022-04-23,PROD-0048,Food,104.73,0,0.2873,0,1,0
2022-04-24,PROD-0048,Food,121.85,0,0.2574,0,0,0
2022-04-25,PROD-0048,Food,154.69,0,0.2242,0,0,0
2022-04-26,PROD-0048,Food,115.28,0,0.2088,0,0,0
2022-04-27,PROD-0048,Food,100.47,0,0.2324,0,0,0
2022-04-28,PROD-0048,Food,98.76,0,0.2618,0,0,0
2022-04-29,PROD-0048,Food,127.52,0,0.2354,0,0,1
2022-04-30,PROD-0048,Food,88.3,0,0.2804,0,0,0
2022-05-01,PROD-0048,Food,95.35,0,0.3121,0,1,0
2022-05-02,PROD-0048,Food,126.13,0,0.2844,0,0,0
2022-05-03,PROD-0048,Food,79.58,0,0.2087,0,0,0
2022-05-04,PROD-0048,Food,54.38,0,0.1836,0,0,0
2022-05-05,PROD-0048,Food,68.49,0,0.1872,0,0,0
2022-05-06,PROD-0048,Food,86.29,0,0.2406,0,0,0
2022-05-07,PROD-0048,Food,68.84,0,0.246,0,0,0
2022-05-08,PROD-0048,Food,75.93,0,0.3072,0,1,0
2022-05-09,PROD-0048,Food,76.74,0,0.244,0,0,0
2022-05-10,PROD-0048,Food,91.08,0,0.1911,0,0,0
2022-05-11,PROD-0048,Food,67.39,0,0.1642,0,0,0
2022-05-12,PROD-0048,Food,72.46,0,0.1503,0,0,0
2022-05-13,PROD-0048,Food,107.92,0,0.1484,0,0,0
2022-05-14,PROD-0048,Food,73.97,0,0.2419,0,0,0
2022-05-15,PROD-0048,Food,94.2,0,0.2293,0,0,0
2022-05-16,PROD-0048,Food,81.71,0,0.1643,0,0,0
2022-05-17,PROD-0048,Food,81.12,0,0.1606,0,0,0
2022-05-18,PROD-0048,Food,94.47,0,0.1409,0,0,0
2022-05-19,PROD-0048,Food,56.16,0,0.1352,0,0,0
2022-05-20,PROD-0048,Food,89.08,0,0.1681,0,0,0
2022-05-21,PROD-0048,Food,91.07,0,0.236,0,0,0
2022-05-22,PROD-0048,Food,96.63,0,0.2209,0,0,0
2022-05-23,PROD-0048,Food,75.66,0,0.1771,0,0,0
2022-05-24,PROD-0048,Food,81.58,0,0.1889,0,0,0
2022-05-25,PROD-0048,Food,49.95,0,0.2384,0,0,0
2022-05-26,PROD-0048,Food,71.36,0,0.1795,0,0,0
2022-05-27,PROD-0048,Food,84.52,0,0.1642,0,0,0
2022-05-28,PROD-0048,Food,109.52,0,0.2265,0,0,0
2022-05-29,PROD-0048,Food,118.07,0,0.3237,0,1,0
2022-05-30,PROD-0048,Food,76.23,0,0.1995,0,0,0
2022-05-31,PROD-0048,Food,97.24,0,0.1864,0,0,0
2022-06-01,PROD-0048,Food,63.43,0,0.2518,0,0,1
2022-06-02,PROD-0048,Food,47.29,0,0.1701,0,0,0
2022-06-03,PROD-0048,Food,73.75,0,0.1916,0,0,0
2022-06-04,PROD-0048,Food,94.26,0,0.2587,0,0,0
2022-06-05,PROD-0048,Food,60.56,0,0.2655,0,0,0
2022-06-06,PROD-0048,Food,54.52,0,0.1839,0,0,0
2022-06-07,PROD-0048,Food,66.26,0,0.1703,0,0,0
2022-06-08,PROD-0048,Food,63.8,0,0.1292,0,0,0
2022-06-09,PROD-0048,Food,110.22,0,0.1591,0,0,0
2022-06-10,PROD-0048,Food,79.98,0,0.1444,0,0,0
2022-06-11,PROD-0048,Food,67.13,0,0.2158,0,0,0
2022-06-12,PROD-0048,Food,36.66,0,0.2667,0,0,0
2022-06-13,PROD-0048,Food,63.58,0,0.1767,0,0,0
2022-06-14,PROD-0048,Food,94.78,0,0.1758,0,0,0
2022-06-15,PROD-0048,Food,66.5,0,0.1537,0,0,0
2022-06-16,PROD-0048,Food,77.15,0,0.1798,0,0,0
2022-06-17,PROD-0048,Food,70.8,0,0.1652,0,0,0
2022-06-18,PROD-0048,Food,59.4,0,0.1964,0,0,0
2022-06-19,PROD-0048,Food,91.84,0,0.2502,0,0,0
2022-06-20,PROD-0048,Food,68.01,0,0.1645,0,0,0
2022-06-21,PROD-0048,Food,56.87,0,0.1798,0,0,0
2022-06-22,PROD-0048,Food,65.79,0,0.1228,0,0,0
2022-06-23,PROD-0048,Food,87.17,0,0.1292,0,0,0
2022-06-24,PROD-0048,Food,48.74,0,0.1427,0,0,0
2022-06-25,PROD-0048,Food,69.18,0,0.1751,0,0,0
2022-06-26,PROD-0048,Food,66.52,0,0.2166,0,0,0
2022-06-27,PROD-0048,Food,48.18,0,0.1917,0,0,0
2022-06-28,PROD-0048,Food,76.43,0,0.1912,0,0,0
2022-06-29,PROD-0048,Food,69.02,0,0.1201,0,0,0
2022-06-30,PROD-0048,Food,78.18,0,0.1575,0,0,0
2022-07-01,PROD-0048,Food,82.35,0,0.1273,0,0,0
2022-07-02,PROD-0048,Food,64.87,0,0.1869,0,0,0
2022-07-03,PROD-0048,Food,58.71,0,0.1894,0,0,0
2022-07-04,PROD-0048,Food,49.35,0,0.1759,0,0,0
2022-07-05,PROD-0048,Food,57.69,0,0.1275,0,0,0
2022-07-06,PROD-0048,Food,65.78,0,0.109,0,0,0
2022-07-07,PROD-0048,Food,54.14,0,0.1176,0,0,0
2022-07-08,PROD-0048,Food,73.78,0,0.1415,0,0,0
2022-07-09,PROD-0048,Food,54.81,0,0.2546,0,0,0
2022-07-10,PROD-0048,Food,46.16,0,0.2108,0,0,0
2022-07-11,PROD-0048,Food,58.51,0,0.1539,0,0,0
2022-07-12,PROD-0048,Food,68.15,0,0.1448,0,0,0
2022-07-13,PROD-0048,Food,51.07,0,0.1136,0,0,0
2022-07-14,PROD-0048,Food,55.01,0,0.1589,0,0,0
2022-07-15,PROD-0048,Food,57.93,0,0.1413,0,0,0
2022-07-16,PROD-0048,Food,59.48,0,0.2056,0,0,0
2022-07-17,PROD-0048,Food,69.76,0,0.2037,0,0,0
2022-07-18,PROD-0048,Food,74.68,0,0.1407,0,0,0
2022-07-19,PROD-0048,Food,59.79,0,0.1656,0,0,0
2022-07-20,PROD-0048,Food,53.42,0,0.1258,0,0,0
2022-07-21,PROD-0048,Food,67.59,0,0.1111,0,0,0
2022-07-22,PROD-0048,Food,72.95,0,0.1311,0,0,0
2022-07-23,PROD-0048,Food,90.84,0,0.1956,0,0,0
2022-07-24,PROD-0048,Food,82.74,0,0.1929,0,0,0
2022-07-25,PROD-0048,Food,51.15,0,0.1471,0,0,0
2022-07-26,PROD-0048,Food,63.98,0,0.1149,0,0,0
2022-07-27,PROD-0048,Food,72.1,0,0.1144,0,0,0
2022-07-28,PROD-0048,Food,55.53,0,0.1124,0,0,0
2022-07-29,PROD-0048,Food,61.37,0,0.1143,0,0,0
2022-07-30,PROD-0048,Food,75.34,0,0.2062,0,0,0
2022-07-31,PROD-0048,Food,69.23,0,0.2083,0,0,0
2022-08-01,PROD-0048,Food,65.88,0,0.1433,0,0,0
2022-08-02,PROD-0048,Food,57.8,0,0.1208,0,0,0
2022-08-03,PROD-0048,Food,49.34,0,0.129,0,0,0
2022-08-04,PROD-0048,Food,61.9,0,0.1041,0,0,0
2022-08-05,PROD-0048,Food,64.7,0,0.1197,0,0,0
2022-08-06,PROD-0048,Food,49.13,0,0.1835,0,0,0
2022-08-07,PROD-0048,Food,66.55,0,0.1952,0,0,0
2022-08-08,PROD-0048,Food,71.3,0,0.136,0,0,0
2022-08-09,PROD-0048,Food,57.41,0,0.1146,0,0,0
2022-08-10,PROD-0048,Food,71.48,0,0.1115,0,0,0
2022-08-11,PROD-0048,Food,69.69,0,0.104,0,0,0
2022-08-12,PROD-0048,Food,62.06,0,0.1149,0,0,0
2022-08-13,PROD-0048,Food,60.7,0,0.1882,0,0,0
2022-08-14,PROD-0048,Food,61.73,0,0.1887,0,0,0
2022-08-15,PROD-0048,Food,55.6,0,0.1513,0,0,0
2022-08-16,PROD-0048,Food,70.7,0,0.1191,0,0,0
2022-08-17,PROD-0048,Food,55.74,0,0.1309,0,0,0
2022-08-18,PROD-0048,Food,56.46,0,0.1235,0,0,0
2022-08-19,PROD-0048,Food,72.92,0,0.1115,0,0,0
2022-08-20,PROD-0048,Food,62.91,0,0.1733,0,0,0
2022-08-21,PROD-0048,Food,66.86,0,0.1872,0,0,0
2022-08-22,PROD-0048,Food,46.9,0,0.1532,0,0,0
2022-08-23,PROD-0048,Food,59.49,0,0.1345,0,0,0
2022-08-24,PROD-0048,Food,92.46,0,0.0925,0,0,0
2022-08-25,PROD-0048,Food,46.27,0,0.0911,0,0,0
2022-08-26,PROD-0048,Food,93.76,0,0.1323,0,0,0
2022-08-27,PROD-0048,Food,69.63,0,0.1612,0,0,0
2022-08-28,PROD-0048,Food,59.41,0,0.1911,0,0,0
2022-08-29,PROD-0048,Food,63.46,0,0.1567,0,0,0
2022-08-30,PROD-0048,Food,84.56,0,0.1112,0,0,0
2022-08-31,PROD-0048,Food,41.93,0,0.1401,0,0,0
2022-09-01,PROD-0048,Food,126.17,0,0.1629,0,0,0
2022-09-02,PROD-0048,Food,100.27,0,0.1883,0,0,0
2022-09-03,PROD-0048,Food,116.43,0,0.2337,0,0,0
2022-09-04,PROD-0048,Food,67.04,0,0.2413,0,0,0
2022-09-05,PROD-0048,Food,90.89,0,0.2056,0,0,0
2022-09-06,PROD-0048,Food,59.71,0,0.1856,0,0,0
2022-09-07,PROD-0048,Food,120.89,0,0.1799,0,0,0
2022-09-08,PROD-0048,Food,78.18,0,0.2143,0,0,0
2022-09-09,PROD-0048,Food,77.96,0,0.1771,0,0,0
2022-09-10,PROD-0048,Food,64.64,0,0.2525,0,0,0
2022-09-11,PROD-0048,Food,104.04,0,0.2167,0,0,0
2022-09-12,PROD-0048,Food,96.58,0,0.1767,0,0,0
2022-09-13,PROD-0048,Food,81.99,0,0.1544,0,0,0
2022-09-14,PROD-0048,Food,100.37,0,0.1766,0,0,0
2022-09-15,PROD-0048,Food,81.49,0,0.142,0,0,0
2022-09-16,PROD-0048,Food,67.0,0,0.1546,0,0,0
2022-09-17,PROD-0048,Food,88.58,0,0.2217,0,0,0
2022-09-18,PROD-0048,Food,132.39,0,0.249,0,0,0
2022-09-19,PROD-0048,Food,115.73,0,0.206,0,0,0
2022-09-20,PROD-0048,Food,104.39,0,0.1823,0,0,0
2022-09-21,PROD-0048,Food,100.08,0,0.2059,0,0,0
2022-09-22,PROD-0048,Food,88.65,0,0.1925,0,0,0
2022-09-23,PROD-0048,Food,110.46,0,0.246,0,0,0
2022-09-24,PROD-0048,Food,106.77,0,0.2914,0,1,0
