date,product_id,category,warehouse_id,supplier_id,daily_sales,revenue,is_disrupted
2023-09-05,PROD-0043,Food,WH-03,SUP-03,114.29,4850.32,False
2023-09-06,PROD-0043,Food,WH-03,SUP-03,159.68,6776.61,False
2023-09-07,PROD-0043,Food,WH-03,SUP-03,119.2,5058.84,False
2023-09-08,PROD-0043,Food,WH-03,SUP-03,161.24,6843.08,False
2023-09-09,PROD-0043,Food,WH-03,SUP-03,100.16,4250.73,False
2023-09-10,PROD-0043,Food,WH-03,SUP-03,107.74,4572.5,False
2023-09-11,PROD-0043,Food,WH-03,SUP-03,89.08,3780.42,False
2023-09-12,PROD-0043,Food,WH-03,SUP-03,89.9,3815.48,False
2023-09-13,PROD-0043,Food,WH-03,SUP-03,102.8,4362.88,False
2023-09-14,PROD-0043,Food,WH-03,SUP-03,88.85,3770.99,False
2023-09-15,PROD-0043,Food,WH-03,SUP-03,59.79,2537.42,False
2023-09-16,PROD-0043,Food,WH-03,SUP-03,87.39,3708.89,False
2023-09-17,PROD-0043,Food,WH-03,SUP-03,123.87,5256.98,False
2023-09-18,PROD-0043,Food,WH-03,SUP-03,101.35,4301.25,False
2023-09-19,PROD-0043,Food,WH-03,SUP-03,101.48,4306.62,False
2023-09-20,PROD-0043,Food,WH-03,SUP-03,85.76,3639.73,False
2023-09-21,PROD-0043,Food,WH-03,SUP-03,106.8,4532.68,False
2023-09-22,PROD-0043,Food,WH-03,SUP-03,139.25,5909.62,False
2023-09-23,PROD-0043,Food,WH-03,SUP-03,132.26,5613.18,False
2023-09-24,PROD-0043,Food,WH-03,SUP-03,107.55,4564.35,False
2023-09-25,PROD-0043,Food,WH-03,SUP-03,84.28,3576.85,False
2023-09-26,PROD-0043,Food,WH-03,SUP-03,142.37,6042.36,False
2023-09-27,PROD-0043,Food,WH-03,SUP-03,123.59,5245.28,False
2023-09-28,PROD-0043,Food,WH-03,SUP-03,74.37,3156.42,False
2023-09-29,PROD-0043,Food,WH-03,SUP-03,70.39,2987.31,False
2023-09-30,PROD-0043,Food,WH-03,SUP-03,75.22,3192.4,False
2023-10-01,PROD-0043,Food,WH-03,SUP-03,78.82,3345.08,False
2023-10-02,PROD-0043,Food,WH-03,SUP-03,104.21,4422.5,False
2023-10-03,PROD-0043,Food,WH-03,SUP-03,103.72,4402.03,False
2023-10-04,PROD-0043,Food,WH-03,SUP-03,93.17,3954.07,False
2023-10-05,PROD-0043,Food,WH-03,SUP-03,84.63,3591.74,False
2023-10-06,PROD-0043,Food,WH-03,SUP-03,139.88,5936.47,False
2023-10-07,PROD-0043,Food,WH-03,SUP-03,87.66,3720.2,False
2023-10-08,PROD-0043,Food,WH-03,SUP-03,85.57,3631.73,False
2023-10-09,PROD-0043,Food,WH-03,SUP-03,78.68,3339.15,False
2023-10-10,PROD-0043,Food,WH-03,SUP-03,135.56,5753.2,False
2023-10-11,PROD-0043,Food,WH-03,SUP-03,100.62,4270.21,False
2023-10-12,PROD-0043,Food,WH-03,SUP-03,70.84,3006.3,False
2023-10-13,PROD-0043,Food,WH-03,SUP-03,69.19,2936.28,False
2023-10-14,PROD-0043,Food,WH-03,SUP-03,62.27,2642.84,False
2023-10-15,PROD-0043,Food,WH-03,SUP-03,85.48,3627.82,False
2023-10-16,PROD-0043,Food,WH-03,SUP-03,64.59,2741.26,False
2023-10-17,PROD-0043,Food,WH-03,SUP-03,69.02,2929.17,False
2023-10-18,PROD-0043,Food,WH-03,SUP-03,107.95,4581.53,False
2023-10-19,PROD-0043,Food,WH-03,SUP-03,104.2,4422.43,False
2023-10-20,PROD-0043,Food,WH-03,SUP-03,117.51,4987.31,False
2023-10-21,PROD-0043,Food,WH-03,SUP-03,65.0,2758.47,False
2023-10-22,PROD-0043,Food,WH-03,SUP-03,71.38,3029.52,False
2023-10-23,PROD-0043,Food,WH-03,SUP-03,76.93,3265.07,False
2023-10-24,PROD-0043,Food,WH-03,SUP-03,121.12,5140.43,False
2023-10-25,PROD-0043,Food,WH-03,SUP-03,88.37,3750.24,False
2023-10-26,PROD-0043,Food,WH-03,SUP-03,125.64,5332.26,False
2023-10-27,PROD-0043,Food,WH-03,SUP-03,98.95,4199.58,False
2023-10-28,PROD-0043,Food,WH-03,SUP-03,85.35,3622.4,False
2023-10-29,PROD-0043,Food,WH-03,SUP-03,97.92,4155.84,False
2023-10-30,PROD-0043,Food,WH-03,SUP-03,61.79,2622.16,False
2023-10-31,PROD-0043,Food,WH-03,SUP-03,57.91,2457.52,False
2023-11-01,PROD-0043,Food,WH-03,SUP-03,106.27,4510.14,False
2023-11-02,PROD-0043,Food,WH-03,SUP-03,103.84,4407.11,False
2023-11-03,PROD-0043,Food,WH-03,SUP-03,156.26,6631.69,False
2023-11-04,PROD-0043,Food,WH-03,SUP-03,82.5,3501.1,False
2023-11-05,PROD-0043,Food,WH-03,SUP-03,119.78,5083.59,False
2023-11-06,PROD-0043,Food,WH-03,SUP-03,130.56,5540.98,False
2023-11-07,PROD-0043,Food,WH-03,SUP-03,124.2,5270.88,False
2023-11-08,PROD-0043,Food,WH-03,SUP-03,147.31,6251.82,False
2023-11-09,PROD-0043,Food,WH-03,SUP-03,106.13,4504.11,False
2023-11-10,PROD-0043,Food,WH-03,SUP-03,144.73,6142.47,False
2023-11-11,PROD-0043,Food,WH-03,SUP-03,139.35,5914.1,False
2023-11-12,PROD-0043,Food,WH-03,SUP-03,159.66,6776.08,False
2023-11-13,PROD-0043,Food,WH-03,SUP-03,115.79,4914.21,False
2023-11-14,PROD-0043,Food,WH-03,SUP-03,102.5,4350.13,False
2023-11-15,PROD-0043,Food,WH-03,SUP-03,115.98,4922.26,False
2023-11-16,PROD-0043,Food,WH-03,SUP-03,107.5,4562.41,False
2023-11-17,PROD-0043,Food,WH-03,SUP-03,119.95,5090.66,False
2023-11-18,PROD-0043,Food,WH-03,SUP-03,126.74,5378.7,False
2023-11-19,PROD-0043,Food,WH-03,SUP-03,113.81,4830.18,False
2023-11-20,PROD-0043,Food,WH-03,SUP-03,137.72,5844.74,False
2023-11-21,PROD-0043,Food,WH-03,SUP-03,109.25,4636.56,False
2023-11-22,PROD-0043,Food,WH-03,SUP-03,136.94,5811.82,False
2023-11-23,PROD-0043,Food,WH-03,SUP-03,126.33,5361.35,False
2023-11-24,PROD-0043,Food,WH-03,SUP-03,136.51,5793.34,False
2023-11-25,PROD-0043,Food,WH-03,SUP-03,151.56,6432.06,False
2023-11-26,PROD-0043,Food,WH-03,SUP-03,128.93,5471.85,False
2023-11-27,PROD-0043,Food,WH-03,SUP-03,119.93,5090.02,False
2023-11-28,PROD-0043,Food,WH-03,SUP-03,122.76,5209.85,False
2023-11-29,PROD-0043,Food,WH-03,SUP-03,171.28,7269.12,False
2023-11-30,PROD-0043,Food,WH-03,SUP-03,179.55,7620.16,False
2023-12-01,PROD-0043,Food,WH-03,SUP-03,124.92,5301.81,False
2023-12-02,PROD-0043,Food,WH-03,SUP-03,133.52,5666.56,False
2023-12-03,PROD-0043,Food,WH-03,SUP-03,97.29,4129.0,False
2023-12-04,PROD-0043,Food,WH-03,SUP-03,130.92,5556.22,False
2023-12-05,PROD-0043,Food,WH-03,SUP-03,100.69,4273.13,False
2023-12-06,PROD-0043,Food,WH-03,SUP-03,120.9,5131.0,False
2023-12-07,PROD-0043,Food,WH-03,SUP-03,163.59,6942.82,False
2023-12-08,PROD-0043,Food,WH-03,SUP-03,96.52,4096.25,False
2023-12-09,PROD-0043,Food,WH-03,SUP-03,107.43,4559.52,False
2023-12-10,PROD-0043,Food,WH-03,SUP-03,106.06,4501.06,False
2023-12-11,PROD-0043,Food,WH-03,SUP-03,89.54,3800.07,False
2023-12-12,PROD-0043,Food,WH-03,SUP-03,146.2,6204.84,False
2023-12-13,PROD-0043,Food,WH-03,SUP-03,127.85,5425.82,False
2023-12-14,PROD-0043,Food,WH-03,SUP-03,170.55,7238.12,False
2023-12-15,PROD-0043,Food,WH-03,SUP-03,95.49,4052.48,False
2023-12-16,PROD-0043,Food,WH-03,SUP-03,80.11,3399.72,False
2023-12-17,PROD-0043,Food,WH-03,SUP-03,134.92,5726.18,False
2023-12-18,PROD-0043,Food,WH-03,SUP-03,101.68,4315.48,False
2023-12-19,PROD-0043,Food,WH-03,SUP-03,97.25,4127.08,False
2023-12-20,PROD-0043,Food,WH-03,SUP-03,140.0,5941.45,False
2023-12-21,PROD-0043,Food,WH-03,SUP-03,105.04,4457.95,False
2023-12-22,PROD-0043,Food,WH-03,SUP-03,118.46,5027.42,False
2023-12-23,PROD-0043,Food,WH-03,SUP-03,84.9,3603.18,False
2023-12-24,PROD-0043,Food,WH-03,SUP-03,80.82,3429.99,False
2023-12-25,PROD-0043,Food,WH-03,SUP-03,84.3,3577.72,False
2023-12-26,PROD-0043,Food,WH-03,SUP-03,100.56,4267.73,False
2023-12-27,PROD-0043,Food,WH-03,SUP-03,86.06,3652.48,False
2023-12-28,PROD-0043,Food,WH-03,SUP-03,90.54,3842.33,False
2023-12-29,PROD-0043,Food,WH-03,SUP-03,47.36,2010.08,False
2023-12-30,PROD-0043,Food,WH-03,SUP-03,52.85,2243.13,False
2023-12-31,PROD-0043,Food,WH-03,SUP-03,48.32,2050.6,False
2024-01-01,PROD-0043,Food,WH-03,SUP-03,81.58,3462.18,False
2024-01-02,PROD-0043,Food,WH-03,SUP-03,66.55,2824.55,False
2024-01-03,PROD-0043,Food,WH-03,SUP-03,123.42,5237.98,False
2024-01-04,PROD-0043,Food,WH-03,SUP-03,87.66,3720.48,False
2024-01-05,PROD-0043,Food,WH-03,SUP-03,91.95,3902.4,False
2024-01-06,PROD-0043,Food,WH-03,SUP-03,70.82,3005.43,False
2024-01-07,PROD-0043,Food,WH-03,SUP-03,70.38,2987.11,False
2024-01-08,PROD-0043,Food,WH-03,SUP-03,120.13,5098.14,False
2024-01-09,PROD-0043,Food,WH-03,SUP-03,125.83,5340.05,False
2024-01-10,PROD-0043,Food,WH-03,SUP-03,95.75,4063.49,False
2024-01-11,PROD-0043,Food,WH-03,SUP-03,58.69,2490.92,False
2024-01-12,PROD-0043,Food,WH-03,SUP-03,80.94,3435.05,False
2024-01-13,PROD-0043,Food,WH-03,SUP-03,93.84,3982.48,False
2024-01-14,PROD-0043,Food,WH-03,SUP-03,84.22,3574.34,False
2024-01-15,PROD-0043,Food,WH-03,SUP-03,57.69,2448.48,False
2024-01-16,PROD-0043,Food,WH-03,SUP-03,127.64,5416.92,False
2024-01-17,PROD-0043,Food,WH-03,SUP-03,74.61,3166.57,False
2024-01-18,PROD-0043,Food,WH-03,SUP-03,67.44,2862.35,False
2024-01-19,PROD-0043,Food,WH-03,SUP-03,87.66,3720.36,False
2024-01-20,PROD-0043,Food,WH-03,SUP-03,111.79,4744.43,False
2024-01-21,PROD-0043,Food,WH-03,SUP-03,97.76,4148.92,False
2024-01-22,PROD-0043,Food,WH-03,SUP-03,67.82,2878.42,False
2024-01-23,PROD-0043,Food,WH-03,SUP-03,65.63,2785.36,False
2024-01-24,PROD-0043,Food,WH-03,SUP-03,56.94,2416.46,False
2024-01-25,PROD-0043,Food,WH-03,SUP-03,83.27,3533.97,False
2024-01-26,PROD-0043,Food,WH-03,SUP-03,80.31,3408.42,False
2024-01-27,PROD-0043,Food,WH-03,SUP-03,97.85,4152.73,False
2024-01-28,PROD-0043,Food,WH-03,SUP-03,76.99,3267.46,False
2024-01-29,PROD-0043,Food,WH-03,SUP-03,107.3,4553.89,False
2024-01-30,PROD-0043,Food,WH-03,SUP-03,100.68,4272.93,False
2024-01-31,PROD-0043,Food,WH-03,SUP-03,76.35,3240.45,False
2024-02-01,PROD-0043,Food,WH-03,SUP-03,95.54,4054.58,False
2024-02-02,PROD-0043,Food,WH-03,SUP-03,115.26,4891.66,False
2024-02-03,PROD-0043,Food,WH-03,SUP-03,72.92,3094.79,False
2024-02-04,PROD-0043,Food,WH-03,SUP-03,84.69,3594.19,False
2024-02-05,PROD-0043,Food,WH-03,SUP-03,84.37,3580.67,False
2024-02-06,PROD-0043,Food,WH-03,SUP-03,82.3,3492.75,False
2024-02-07,PROD-0043,Food,WH-03,SUP-03,103.79,4404.98,False
2024-02-08,PROD-0043,Food,WH-03,SUP-03,105.46,4475.86,False
2024-02-09,PROD-0043,Food,WH-03,SUP-03,95.93,4071.21,False
2024-02-10,PROD-0043,Food,WH-03,SUP-03,95.03,4033.02,False
2024-02-11,PROD-0043,Food,WH-03,SUP-03,79.05,3354.86,False
2024-02-12,PROD-0043,Food,WH-03,SUP-03,94.51,4011.17,False
2024-02-13,PROD-0043,Food,WH-03,SUP-03,68.42,2903.94,False
2024-02-14,PROD-0043,Food,WH-03,SUP-03,145.27,6165.28,False
2024-02-15,PROD-0043,Food,WH-03,SUP-03,115.94,4920.46,False
2024-02-16,PROD-0043,Food,WH-03,SUP-03,107.17,4548.42,False
2024-02-17,PROD-0043,Food,WH-03,SUP-03,96.06,4076.6,False
2024-02-18,PROD-0043,Food,WH-03,SUP-03,96.08,4077.8,False
2024-02-19,PROD-0043,Food,WH-03,SUP-03,63.15,2680.01,False
2024-02-20,PROD-0043,Food,WH-03,SUP-03,68.85,2921.94,False
2024-02-21,PROD-0043,Food,WH-03,SUP-03,70.6,2996.06,False
2024-02-22,PROD-0043,Food,WH-03,SUP-03,89.62,3803.37,False
2024-02-23,PROD-0043,Food,WH-03,SUP-03,83.74,3553.87,False
2024-02-24,PROD-0043,Food,WH-03,SUP-03,104.21,4422.61,False
2024-02-25,PROD-0043,Food,WH-03,SUP-03,73.05,3100.24,False
2024-02-26,PROD-0043,Food,WH-03,SUP-03,108.82,4618.33,False
2024-02-27,PROD-0043,Food,WH-03,SUP-03,75.22,3192.36,False
2024-02-28,PROD-0043,Food,WH-03,SUP-03,81.53,3460.34,False
2024-02-29,PROD-0043,Food,WH-03,SUP-03,106.04,4500.42,False
2024-03-01,PROD-0043,Food,WH-03,SUP-03,112.79,4786.98,False
2024-03-02,PROD-0043,Food,WH-03,SUP-03,79.4,3369.62,False
2024-03-03,PROD-0043,Food,WH-03,SUP-03,126.18,5354.98,False
2024-03-04,PROD-0043,Food,WH-03,SUP-03,103.83,4406.75,False
2024-03-05,PROD-0043,Food,WH-03,SUP-03,66.47,2820.8,False
2024-03-06,PROD-0043,Food,WH-03,SUP-03,86.2,3658.49,False
2024-03-07,PROD-0043,Food,WH-03,SUP-03,94.01,3989.97,False
2024-03-08,PROD-0043,Food,WH-03,SUP-03,80.77,3427.96,False
2024-03-09,PROD-0043,Food,WH-03,SUP-03,133.51,5666.09,False
2024-03-10,PROD-0043,Food,WH-03,SUP-03,94.71,4019.39,False
2024-03-11,PROD-0043,Food,WH-03,SUP-03,111.93,4750.46,False
2024-03-12,PROD-0043,Food,WH-03,SUP-03,106.41,4516.09,False
2024-03-13,PROD-0043,Food,WH-03,SUP-03,117.6,4990.82,False
2024-03-14,PROD-0043,Food,WH-03,SUP-03,142.71,6056.82,False
2024-03-15,PROD-0043,Food,WH-03,SUP-03,116.92,4962.15,False
2024-03-16,PROD-0043,Food,WH-03,SUP-03,144.75,6143.2,False
2024-03-17,PROD-0043,Food,WH-03,SUP-03,117.57,4989.8,False
2024-03-18,PROD-0043,Food,WH-03,SUP-03,104.9,4452.1,False
2024-03-19,PROD-0043,Food,WH-03,SUP-03,108.98,4625.03,False
2024-03-20,PROD-0043,Food,WH-03,SUP-03,60.46,2565.73,False
2024-03-21,PROD-0043,Food,WH-03,SUP-03,93.32,3960.65,False
2024-03-22,PROD-0043,Food,WH-03,SUP-03,99.34,4215.83,False
2024-03-23,PROD-0043,Food,WH-03,SUP-03,111.6,4736.49,False
2024-03-24,PROD-0043,Food,WH-03,SUP-03,101.74,4317.63,False
2024-03-25,PROD-0043,Food,WH-03,SUP-03,109.33,4639.97,False
2024-03-26,PROD-0043,Food,WH-03,SUP-03,78.5,3331.49,False
2024-03-27,PROD-0043,Food,WH-03,SUP-03,74.56,3164.23,False
2024-03-28,PROD-0043,Food,WH-03,SUP-03,80.75,3426.97,False
2024-03-29,PROD-0043,Food,WH-03,SUP-03,140.1,5945.68,False
2024-03-30,PROD-0043,Food,WH-03,SUP-03,79.41,3370.19,False
2024-03-31,PROD-0043,Food,WH-03,SUP-03,59.17,2511.07,True
2024-04-01,PROD-0043,Food,WH-03,SUP-03,70.76,3002.92,True
2024-04-02,PROD-0043,Food,WH-03,SUP-03,50.4,2139.03,True
2024-04-03,PROD-0043,Food,WH-03,SUP-03,58.21,2470.28,True
2024-04-04,PROD-0043,Food,WH-03,SUP-03,79.36,3367.87,True
2024-04-05,PROD-0043,Food,WH-03,SUP-03,63.5,2695.11,True
2024-04-06,PROD-0043,Food,WH-03,SUP-03,97.08,4120.06,True
2024-04-07,PROD-0043,Food,WH-03,SUP-03,49.37,2095.06,True
2024-04-08,PROD-0043,Food,WH-03,SUP-03,64.71,2746.42,True
2024-04-09,PROD-0043,Food,WH-03,SUP-03,63.54,2696.58,True
2024-04-10,PROD-0043,Food,WH-03,SUP-03,69.24,2938.43,True
2024-04-11,PROD-0043,Food,WH-03,SUP-03,54.28,2303.51,True
2024-04-12,PROD-0043,Food,WH-03,SUP-03,61.77,2621.68,True
2024-04-13,PROD-0043,Food,WH-03,SUP-03,81.25,3448.22,True
2024-04-14,PROD-0043,Food,WH-03,SUP-03,65.76,2790.65,True
2024-04-15,PROD-0043,Food,WH-03,SUP-03,56.04,2378.17,True
2024-04-16,PROD-0043,Food,WH-03,SUP-03,105.22,4465.64,True
2024-04-17,PROD-0043,Food,WH-03,SUP-03,70.11,2975.3,True
2024-04-18,PROD-0043,Food,WH-03,SUP-03,78.49,3331.15,True
2024-04-19,PROD-0043,Food,WH-03,SUP-03,80.9,3433.57,True
2024-04-20,PROD-0043,Food,WH-03,SUP-03,68.47,2905.9,True
2024-04-21,PROD-0043,Food,WH-03,SUP-03,59.31,2517.0,True
2024-04-22,PROD-0043,Food,WH-03,SUP-03,72.29,3067.86,True
2024-04-23,PROD-0043,Food,WH-03,SUP-03,60.39,2563.16,True
2024-04-24,PROD-0043,Food,WH-03,SUP-03,74.84,3176.24,True
2024-04-25,PROD-0043,Food,WH-03,SUP-03,67.24,2853.82,True
2024-04-26,PROD-0043,Food,WH-03,SUP-03,85.39,3623.77,True
2024-04-27,PROD-0043,Food,WH-03,SUP-03,55.32,2347.74,True
2024-04-28,PROD-0043,Food,WH-03,SUP-03,80.26,3406.14,True
2024-04-29,PROD-0043,Food,WH-03,SUP-03,78.6,3335.94,True
2024-04-30,PROD-0043,Food,WH-03,SUP-03,66.29,2813.19,True
2024-05-01,PROD-0043,Food,WH-03,SUP-03,69.98,2969.88,True
2024-05-02,PROD-0043,Food,WH-03,SUP-03,65.76,2790.96,True
2024-05-03,PROD-0043,Food,WH-03,SUP-03,69.12,2933.39,True
2024-05-04,PROD-0043,Food,WH-03,SUP-03,68.25,2896.65,True
2024-05-05,PROD-0043,Food,WH-03,SUP-03,61.11,2593.47,True
2024-05-06,PROD-0043,Food,WH-03,SUP-03,53.71,2279.27,True
2024-05-07,PROD-0043,Food,WH-03,SUP-03,53.59,2274.29,True
2024-05-08,PROD-0043,Food,WH-03,SUP-03,57.98,2460.62,True
2024-05-09,PROD-0043,Food,WH-03,SUP-03,105.85,4492.17,False
2024-05-10,PROD-0043,Food,WH-03,SUP-03,101.49,4307.16,False
2024-05-11,PROD-0043,Food,WH-03,SUP-03,109.38,4642.01,False
2024-05-12,PROD-0043,Food,WH-03,SUP-03,111.61,4736.65,False
2024-05-13,PROD-0043,Food,WH-03,SUP-03,85.67,3635.69,False
2024-05-14,PROD-0043,Food,WH-03,SUP-03,132.48,5622.65,False
2024-05-15,PROD-0043,Food,WH-03,SUP-03,87.65,3719.71,False
2024-05-16,PROD-0043,Food,WH-03,SUP-03,81.08,3441.08,False
2024-05-17,PROD-0043,Food,WH-03,SUP-03,95.68,4060.69,False
2024-05-18,PROD-0043,Food,WH-03,SUP-03,98.61,4185.19,False
2024-05-19,PROD-0043,Food,WH-03,SUP-03,77.19,3275.99,False
2024-05-20,PROD-0043,Food,WH-03,SUP-03,86.75,3681.51,False
2024-05-21,PROD-0043,Food,WH-03,SUP-03,81.9,3475.65,False
2024-05-22,PROD-0043,Food,WH-03,SUP-03,92.14,3910.28,False
2024-05-23,PROD-0043,Food,WH-03,SUP-03,105.03,4457.53,False
2024-05-24,PROD-0043,Food,WH-03,SUP-03,84.95,3605.15,False
2024-05-25,PROD-0043,Food,WH-03,SUP-03,100.47,4264.01,False
2024-05-26,PROD-0043,Food,WH-03,SUP-03,67.88,2880.66,False
2024-05-27,PROD-0043,Food,WH-03,SUP-03,107.08,4544.28,False
2024-05-28,PROD-0043,Food,WH-03,SUP-03,81.86,3474.14,False
2024-05-29,PROD-0043,Food,WH-03,SUP-03,81.58,3462.2,False
2024-05-30,PROD-0043,Food,WH-03,SUP-03,97.13,4122.03,False
2024-05-31,PROD-0043,Food,WH-03,SUP-03,98.16,4166.1,False
2024-06-01,PROD-0043,Food,WH-03,SUP-03,70.15,2977.01,False
2024-06-02,PROD-0043,Food,WH-03,SUP-03,60.06,2549.11,False
2024-06-03,PROD-0043,Food,WH-03,SUP-03,65.19,2766.85,False
2024-06-04,PROD-0043,Food,WH-03,SUP-03,73.15,3104.32,False
2024-06-05,PROD-0043,Food,WH-03,SUP-03,79.16,3359.65,False
2024-06-06,PROD-0043,Food,WH-03,SUP-03,60.89,2584.16,False
2024-06-07,PROD-0043,Food,WH-03,SUP-03,63.16,2680.72,False
2024-06-08,PROD-0043,Food,WH-03,SUP-03,75.68,3211.78,False
2024-06-09,PROD-0043,Food,WH-03,SUP-03,70.62,2997.3,False
2024-06-10,PROD-0043,Food,WH-03,SUP-03,73.95,3138.61,False
2024-06-11,PROD-0043,Food,WH-03,SUP-03,42.58,1807.08,False
2024-06-12,PROD-0043,Food,WH-03,SUP-03,67.72,2874.11,False
2024-06-13,PROD-0043,Food,WH-03,SUP-03,85.21,3616.48,False
2024-06-14,PROD-0043,Food,WH-03,SUP-03,63.53,2696.07,False
2024-06-15,PROD-0043,Food,WH-03,SUP-03,79.21,3361.53,False
2024-06-16,PROD-0043,Food,WH-03,SUP-03,56.44,2395.19,False
2024-06-17,PROD-0043,Food,WH-03,SUP-03,52.59,2231.73,False
2024-06-18,PROD-0043,Food,WH-03,SUP-03,78.15,3316.87,False
2024-06-19,PROD-0043,Food,WH-03,SUP-03,71.12,3018.28,False
2024-06-20,PROD-0043,Food,WH-03,SUP-03,67.23,2853.44,False
2024-06-21,PROD-0043,Food,WH-03,SUP-03,85.18,3615.09,False
2024-06-22,PROD-0043,Food,WH-03,SUP-03,67.58,2867.89,False
2024-06-23,PROD-0043,Food,WH-03,SUP-03,63.38,2690.01,False
2024-06-24,PROD-0043,Food,WH-03,SUP-03,62.03,2632.74,False
2024-06-25,PROD-0043,Food,WH-03,SUP-03,59.47,2523.99,False
2024-06-26,PROD-0043,Food,WH-03,SUP-03,79.0,3352.69,False
2024-06-27,PROD-0043,Food,WH-03,SUP-03,67.61,2869.49,False
2024-06-28,PROD-0043,Food,WH-03,SUP-03,90.45,3838.88,False
2024-06-29,PROD-0043,Food,WH-03,SUP-03,39.88,1692.71,False
2024-06-30,PROD-0043,Food,WH-03,SUP-03,86.59,3674.76,False
2024-07-01,PROD-0043,Food,WH-03,SUP-03,77.37,3283.69,False
2024-07-02,PROD-0043,Food,WH-03,SUP-03,70.72,3001.16,False
2024-07-03,PROD-0043,Food,WH-03,SUP-03,55.63,2360.81,False
2024-07-04,PROD-0043,Food,WH-03,SUP-03,51.68,2193.36,False
2024-07-05,PROD-0043,Food,WH-03,SUP-03,83.71,3552.84,False
2024-07-06,PROD-0043,Food,WH-03,SUP-03,75.62,3209.39,False
2024-07-07,PROD-0043,Food,WH-03,SUP-03,75.35,3197.65,False
2024-07-08,PROD-0043,Food,WH-03,SUP-03,70.6,2996.37,False
2024-07-09,PROD-0043,Food,WH-03,SUP-03,85.43,3625.45,False
2024-07-10,PROD-0043,Food,WH-03,SUP-03,64.11,2720.91,False
2024-07-11,PROD-0043,Food,WH-03,SUP-03,67.4,2860.45,False
2024-07-12,PROD-0043,Food,WH-03,SUP-03,69.6,2953.71,False
2024-07-13,PROD-0043,Food,WH-03,SUP-03,69.09,2932.26,False
2024-07-14,PROD-0043,Food,WH-03,SUP-03,94.22,3998.58,False
2024-07-15,PROD-0043,Food,WH-03,SUP-03,56.12,2381.81,False
2024-07-16,PROD-0043,Food,WH-03,SUP-03,48.79,2070.84,False
2024-07-17,PROD-0043,Food,WH-03,SUP-03,53.94,2289.16,False
2024-07-18,PROD-0043,Food,WH-03,SUP-03,82.72,3510.8,False
2024-07-19,PROD-0043,Food,WH-03,SUP-03,70.72,3001.4,False
2024-07-20,PROD-0043,Food,WH-03,SUP-03,52.42,2224.68,False
2024-07-21,PROD-0043,Food,WH-03,SUP-03,73.63,3124.92,False
2024-07-22,PROD-0043,Food,WH-03,SUP-03,67.66,2871.41,False
2024-07-23,PROD-0043,Food,WH-03,SUP-03,80.74,3426.77,False
2024-07-24,PROD-0043,Food,WH-03,SUP-03,84.64,3591.95,False
2024-07-25,PROD-0043,Food,WH-03,SUP-03,119.49,5071.29,False
2024-07-26,PROD-0043,Food,WH-03,SUP-03,57.02,2419.73,False
2024-07-27,PROD-0043,Food,WH-03,SUP-03,49.77,2112.04,False
2024-07-28,PROD-0043,Food,WH-03,SUP-03,81.27,3449.23,False
2024-07-29,PROD-0043,Food,WH-03,SUP-03,88.01,3735.16,False
2024-07-30,PROD-0043,Food,WH-03,SUP-03,55.99,2376.03,False
2024-07-31,PROD-0043,Food,WH-03,SUP-03,56.0,2376.78,False
2024-08-01,PROD-0043,Food,WH-03,SUP-03,77.43,3286.05,False
2024-08-02,PROD-0043,Food,WH-03,SUP-03,101.85,4322.49,False
2024-08-03,PROD-0043,Food,WH-03,SUP-03,60.67,2574.7,False
2024-08-04,PROD-0043,Food,WH-03,SUP-03,73.57,3122.37,False
2024-08-05,PROD-0043,Food,WH-03,SUP-03,49.46,2099.02,False
2024-08-06,PROD-0043,Food,WH-03,SUP-03,69.5,2949.7,False
2024-08-07,PROD-0043,Food,WH-03,SUP-03,70.7,3000.6,False
2024-08-08,PROD-0043,Food,WH-03,SUP-03,97.01,4117.19,False
2024-08-09,PROD-0043,Food,WH-03,SUP-03,62.81,2665.65,False
2024-08-10,PROD-0043,Food,WH-03,SUP-03,83.0,3522.56,False
2024-08-11,PROD-0043,Food,WH-03,SUP-03,62.01,2631.82,False
2024-08-12,PROD-0043,Food,WH-03,SUP-03,73.69,3127.44,False
2024-08-13,PROD-0043,Food,WH-03,SUP-03,109.66,4654.03,False
2024-08-14,PROD-0043,Food,WH-03,SUP-03,103.61,4397.39,False
2024-08-15,PROD-0043,Food,WH-03,SUP-03,107.16,4547.72,False
2024-08-16,PROD-0043,Food,WH-03,SUP-03,78.4,3327.26,False
2024-08-17,PROD-0043,Food,WH-03,SUP-03,69.43,2946.75,False
2024-08-18,PROD-0043,Food,WH-03,SUP-03,76.67,3253.92,False
2024-08-19,PROD-0043,Food,WH-03,SUP-03,79.51,3374.36,False
2024-08-20,PROD-0043,Food,WH-03,SUP-03,78.31,3323.37,False
2024-08-21,PROD-0043,Food,WH-03,SUP-03,62.84,2667.02,False
2024-08-22,PROD-0043,Food,WH-03,SUP-03,62.35,2646.0,False
2024-08-23,PROD-0043,Food,WH-03,SUP-03,64.32,2729.8,False
2024-08-24,PROD-0043,Food,WH-03,SUP-03,89.78,3810.14,False
2024-08-25,PROD-0043,Food,WH-03,SUP-03,91.76,3894.37,False
2024-08-26,PROD-0043,Food,WH-03,SUP-03,137.03,5815.53,False
2024-08-27,PROD-0043,Food,WH-03,SUP-03,78.95,3350.45,False
